Highest Offense Description,Latitude,Longitude,year
DRIVING WHILE INTOX / FELONY,30.30608819,-97.71506155,2024
HARASSMENT,30.33148997,-97.72164243,2024
THEFT OF LICENSE PLATE,30.4540371,-97.79788016,2024
BURGLARY OF VEHICLE,30.26775294,-97.75093592,2024
POSSESSION OF MARIJUANA,30.22351448,-97.77136803,2024
BURGLARY OF VEHICLE,30.44530254,-97.66678052,2024
CRIMINAL MISCHIEF,30.40519811,-97.74627372,2024
BURGLARY OF VEHICLE,30.22967724,-97.73014105,2024
MAIL THEFT,30.3296382,-97.73080156,2024
CRIMINAL MISCHIEF,30.24200034,-97.7568829,2024
THEFT,30.21809566,-97.78525592,2024
DOC DISCHARGE GUN - PUB ROAD,30.3611015,-97.70379642,2024
CRASH/FAIL STOP AND RENDER AID,30.19449466,-97.6234176,2024
BURGLARY OF VEHICLE,30.37186311,-97.72586207,2024
FAMILY DISTURBANCE,30.20289039,-97.75140004,2024
BURGLARY OF VEHICLE,30.44530254,-97.66678052,2024
IDENTITY THEFT,30.43787846,-97.76878318,2024
AGG ASSAULT,30.35917326,-97.71440387,2024
DAMAGE CITY PROP,30.27643109,-97.73438129,2024
FRAUD - OTHER,30.29103598,-97.70849742,2024
POSSESSION OF MARIJUANA,30.36499057,-97.69790197,2024
MAIL THEFT,30.41069227,-97.71678672,2024
AGG ROBBERY/DEADLY WEAPON,30.23777808,-97.68857347,2024
THEFT BY SHOPLIFTING,30.41441318,-97.67315985,2024
ASSAULT BY THREAT,30.26767858,-97.74248433,2024
THEFT BY SHOPLIFTING,30.27883383,-97.74179832,2024
AUTO THEFT,30.37486917,-97.66170193,2024
MAIL THEFT,30.38762992,-97.74837255,2024
AUTO THEFT,30.27996347,-97.66708562,2024
HARASSMENT,30.16629303,-97.88598769,2024
BURGLARY NON RESIDENCE,30.43839914,-97.66744766,2024
FAMILY DISTURBANCE,30.37639707,-97.69739992,2024
SEXTING/TRANSMIT SEXUAL PHOTOS,30.19299708,-97.76505365,2024
ASSAULT BY THREAT,30.18741008,-97.90944626,2024
BURGLARY NON RESIDENCE,30.25470918,-97.69897951,2024
ASSAULT BY CONTACT,30.28385505,-97.76250942,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.20062839,-97.80119339,2024
THEFT,30.2250243,-97.79428934,2024
MAIL THEFT,30.23465391,-97.73155894,2024
AUTO THEFT,30.19049955,-97.76943208,2024
HARASSMENT,30.20722195,-97.86363431,2024
FAMILY DISTURBANCE,30.45475017,-97.80558843,2024
CRIMINAL MISCHIEF,30.39492307,-97.75202231,2024
CRIMINAL MISCHIEF,30.19261489,-97.89041814,2024
THEFT,30.36499057,-97.69790197,2024
BURGLARY NON RESIDENCE,30.19524109,-97.7774115,2024
AUTO THEFT,30.25612837,-97.69523721,2024
DOC DISCHARGE GUN - PUB PLACE,30.42460533,-97.75437249,2024
CRUELTY TO ANIMALS,30.44963582,-97.77496841,2024
AUTO THEFT,30.26673029,-97.78544247,2024
FORGERY AND PASSING,30.37009286,-97.76874605,2024
POSS OF DRUG PARAPHERNALIA,30.35382195,-97.68165573,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.25883251,-97.7313066,2024
AUTO THEFT,30.26286872,-97.75860722,2024
BURGLARY OF VEHICLE,30.17478005,-97.62849719,2024
FAMILY DISTURBANCE,30.28437321,-97.71663299,2024
MAIL THEFT,30.16859068,-97.83945511,2024
AUTO THEFT,30.27473108,-97.82181079,2024
THEFT,30.29715473,-97.71747184,2024
HARASSMENT,30.30161114,-97.65044897,2024
CRIMINAL MISCHIEF,30.28685282,-97.7450152,2024
MAIL THEFT,30.22518724,-97.76192687,2024
THEFT CATALYTIC CONVERTER,30.37292601,-97.75887572,2024
THEFT,30.36307541,-97.79300205,2024
AUTO THEFT,30.35284133,-97.79355065,2024
THEFT OF LICENSE PLATE,30.24824713,-97.7739367,2024
THEFT,30.26809089,-97.75173802,2024
AUTO THEFT,30.40925577,-97.74318206,2024
HARASSMENT,30.21219822,-97.6842419,2024
FAMILY DISTURBANCE,30.30889413,-97.68070937,2024
FAMILY DISTURBANCE,30.20747064,-97.80604244,2024
ASSAULT WITH INJURY,30.30490831,-97.74539945,2024
TERRORISTIC THREAT,30.18148833,-97.76703734,2024
AUTO THEFT,30.24218408,-97.75890847,2024
HARASSMENT,30.28688426,-97.74207974,2024
BURGLARY OF VEH-NO SUSPECT/FU,30.33803212,-97.71579586,2024
CRIMINAL MISCHIEF,30.24140646,-97.76867918,2024
ASSAULT WITH INJURY,30.26835472,-97.73743455,2024
ARSON-CRIMINAL MISCHIEF,30.39663334,-97.70257669,2024
FAMILY DISTURBANCE,30.30652692,-97.7137849,2024
FAMILY DISTURBANCE,30.14082502,-97.76730361,2024
FAMILY DISTURBANCE,30.25315485,-97.73342695,2024
ASSAULT WITH INJURY,30.31352507,-97.73669174,2024
DISTURBANCE - OTHER,30.27877743,-97.67195099,2024
AUTO THEFT,30.36113753,-97.63796196,2024
BURGLARY OF VEHICLE,30.2032598,-97.78466566,2024
MAIL THEFT,30.200441,-97.76444731,2024
CRIMINAL MISCHIEF,30.23422117,-97.72043394,2024
ASSAULT BY THREAT,30.35353282,-97.6927032,2024
POSS CONTROLLED SUB/NARCOTIC,30.22753716,-97.77489407,2024
BURGLARY OF VEHICLE,30.20943971,-97.76498065,2024
DISTURBANCE - OTHER,30.32695651,-97.69433415,2024
BURGLARY OF VEHICLE,30.41260065,-97.6958102,2024
AIRPORT - FEDERAL VIOL,30.19334288,-97.67077099,2024
CRIMINAL MISCHIEF,30.3377148,-97.71480249,2024
MAIL THEFT,30.49628261,-97.75809384,2024
BURGLARY OF RESIDENCE,30.25417131,-97.71258213,2024
DAMAGE CITY VEHICLE,30.2665773,-97.74052408,2024
BURGLARY OF VEHICLE,30.20468655,-97.86607707,2024
AUTO THEFT,30.41306523,-97.74796656,2024
POSS CONTROLLED SUB/OTHER,30.25206682,-97.70906572,2024
BURGLARY OF VEHICLE,30.44766623,-97.66246765,2024
AUTO THEFT,30.20067456,-97.77253731,2024
BURGLARY OF VEHICLE,30.22602826,-97.76189814,2024
CRIMINAL MISCHIEF,30.33058548,-97.67614971,2024
POSSESSION OF MARIJUANA,30.24023874,-97.72704033,2024
FAMILY DISTURBANCE,30.38164992,-97.69256769,2024
AUTO THEFT,30.19036868,-97.76797921,2024
DISTURBANCE - OTHER,30.41039632,-97.75296929,2024
CRIMINAL MISCHIEF,30.22746261,-97.890243,2024
CRUELTY TO ANIMALS,30.22701877,-97.80320941,2024
BURGLARY OF VEHICLE,30.27952807,-97.76988774,2024
ASSAULT W/INJURY-FAM/DATE VIOL,30.35727572,-97.71495331,2024
ASSAULT BY CONTACT,30.17542488,-97.82564841,2024
AUTO THEFT,30.43524512,-97.69503495,2024
AUTO THEFT,30.23364383,-97.73071195,2024
FAMILY DISTURBANCE,30.3454026,-97.689761,2024
FAMILY DISTURBANCE/PARENTAL,30.30179097,-97.64892252,2024
POSS CONTROLLED SUB/NARCOTIC,30.34832636,-97.70273984,2024
AGG ROBBERY/DEADLY WEAPON,30.39226803,-97.70671552,2024
BURGLARY OF VEHICLE,30.3311777,-97.69457063,2024
BURGLARY OF VEHICLE,30.26546214,-97.8054242,2024
AUTO THEFT,30.20146429,-97.79965482,2024
BURGLARY OF VEHICLE,30.28121242,-97.77159543,2024
FAMILY DISTURBANCE,30.3855781,-97.79951528,2024
AUTO THEFT,30.3736459,-97.61525877,2024
AGG ROBBERY/DEADLY WEAPON,30.47939973,-97.79936874,2024
BURGLARY OF VEHICLE,30.3221227,-97.72937156,2024
DWI,30.39438783,-97.67065387,2024
EVADING VEHICLE,30.25970174,-97.71054055,2024
BURGLARY OF VEHICLE,30.21164831,-97.75280945,2024
BURGLARY OF VEHICLE,30.40925577,-97.74318206,2024
BURGLARY OF VEH-NO SUSPECT/FU,30.27952807,-97.76988774,2024
FAMILY DISTURBANCE,30.3059266,-97.6710311,2024
BURGLARY OF VEHICLE,30.31582358,-97.7328543,2024
CRIMINAL TRESPASS,30.17461162,-97.76726428,2024
BURGLARY OF VEHICLE,30.38769108,-97.73927549,2024
FAMILY DISTURBANCE,30.18782842,-97.76131283,2024
CRIMINAL MISCHIEF,30.19170763,-97.7802024,2024
POSS CONTROLLED SUB/NARCOTIC,30.19680597,-97.74319442,2024
THEFT BY SHOPLIFTING,30.20331404,-97.80627466,2024
AUTO THEFT,30.36926216,-97.69510501,2024
THEFT,30.40007889,-97.72693605,2024
CRIMINAL TRESPASS,30.29155932,-97.74695537,2024
CRIMINAL MISCHIEF,30.3522535,-97.69281751,2024
THEFT BY SHOPLIFTING,30.44963782,-97.79043436,2024
POSS CONTROLLED SUB/OTHER,30.22247928,-97.7641747,2024
DWI,30.22898359,-97.76732093,2024
AIRPORT - FEDERAL VIOL,30.20200809,-97.6668813,2024
AUTO THEFT,30.40057166,-97.65286696,2024
BURGLARY OF VEHICLE,30.28806723,-97.74440902,2024
CRIMINAL MISCHIEF,30.25587993,-97.7988732,2024
AGG PROMOTION OF PROSTITUTION,30.40168382,-97.72673719,2024
IDENTITY THEFT,30.33839786,-97.73255336,2024
FAILURE TO IDENTIFY,30.26619843,-97.73974214,2024
POSS CONTROLLED SUB/NARCOTIC,30.22886909,-97.73016283,2024
THEFT BY SHOPLIFTING,30.23520584,-97.7913737,2024
CRIMINAL TRESPASS/TRANSIENT,30.27220461,-97.69806164,2024
FAMILY DISTURBANCE,30.20549514,-97.73862021,2024
CRUELTY TO ANIMALS,30.27352134,-97.70057019,2024
FAMILY DISTURBANCE,30.28749297,-97.72558056,2024
CRIMINAL MISCHIEF,30.26721007,-97.74597591,2024
THEFT,30.19860134,-97.71087265,2024
FAMILY DISTURBANCE,30.19084407,-97.77786025,2024
BURGLARY OF VEHICLE,30.25873031,-97.78949026,2024
CRIMINAL MISCHIEF,30.35905882,-97.73460323,2024
BURGLARY OF VEHICLE,30.3221227,-97.72937156,2024
DATING DISTURBANCE,30.25873031,-97.78949026,2024
EVADING / FOOT,30.30635266,-97.70916489,2024
BURGLARY OF VEHICLE,30.22625562,-97.74478634,2024
AUTO THEFT,30.22221713,-97.76097983,2024
MAIL THEFT,30.21402906,-97.79056928,2024
AUTO THEFT,30.26133943,-97.77425181,2024
UNLAWFUL CARRYING WEAPON,30.26676255,-97.73907745,2024
DISTURBANCE - OTHER,30.31639292,-97.70614651,2024
DOC EXPOSURE,30.42060464,-97.70105289,2024
THEFT BY SHOPLIFTING,30.41799169,-97.70480548,2024
BURGLARY OF VEHICLE,30.34045399,-97.71883765,2024
BURGLARY OF VEHICLE,30.20750716,-97.75831583,2024
TRUANCY,30.48524383,-97.79809718,2024
MAIL THEFT,30.3296382,-97.73080156,2024
HARBORING RUNAWAY CHILD,30.19767927,-97.73349504,2024
AUTO THEFT,30.17890269,-97.80697953,2024
MAIL THEFT,30.38480118,-97.64920025,2024
FAMILY DISTURBANCE,30.38356381,-97.67882339,2024
THEFT,30.24572289,-97.87507656,2024
FAMILY DISTURBANCE,30.22764855,-97.72330072,2024
FAMILY DISTURBANCE,30.36225624,-97.67694863,2024
DEBIT CARD ABUSE,30.39450156,-97.65221081,2024
POSS OF DRUG PARAPHERNALIA,30.37541359,-97.67254494,2024
HARASSMENT,30.28479566,-97.74542847,2024
BURGLARY OF VEHICLE,30.24136087,-97.71692105,2024
VIOL OF PROTECTIVE ORDER,30.35391433,-97.72370236,2024
RAPE,,,2024
BURGLARY OF VEHICLE,30.28760125,-97.72711786,2024
ASSAULT WITH INJURY,30.27288397,-97.69859762,2024
THEFT FROM PERSON,30.27020584,-97.74968842,2024
AUTO THEFT,30.40204756,-97.85545164,2024
THEFT BY SHOPLIFTING,30.20259804,-97.87675015,2024
AUTO THEFT,30.24800465,-97.78647193,2024
CRIMINAL TRESPASS,30.39986155,-97.72287431,2024
CRED CARD ABUSE - OTHER,30.40000581,-97.85056091,2024
AGG ASSAULT,30.30416717,-97.70156941,2024
ASSAULT WITH INJURY,30.4368002,-97.73038347,2024
BURGLARY NON RESIDENCE,30.44827674,-97.78795296,2024
THEFT OF LICENSE PLATE,30.22550244,-97.75612582,2024
CRIMINAL MISCHIEF,30.1465566,-97.83922296,2024
THEFT,30.47625067,-97.78034874,2024
ASSAULT W/INJURY-FAM/DATE VIOL,30.40359509,-97.70099377,2024
FRAUD - OTHER,30.39425547,-97.7414181,2024
BURGLARY NON RESIDENCE,30.44730435,-97.78968012,2024
POSS OF DRUG PARAPHERNALIA,30.28310287,-97.70294549,2024
CRASH/FAIL STOP AND RENDER AID,30.24669947,-97.69160151,2024
CRIMINAL MISCHIEF,30.27001399,-97.74958582,2024
FAMILY DISTURBANCE,30.22249994,-97.70447557,2024
ASSAULT BY CONTACT,30.25349256,-97.74794018,2024
BURGLARY NON RESIDENCE,30.35019863,-97.68786317,2024
BURGLARY OF VEHICLE,30.25103817,-97.7907605,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.23601818,-97.83264288,2024
FAMILY DISTURBANCE,30.22321311,-97.72145383,2024
AUTO THEFT,30.28113543,-97.71041451,2024
FAMILY DISTURBANCE,30.2032598,-97.78466566,2024
BURGLARY OF RESIDENCE,30.28893303,-97.74329242,2024
AUTO THEFT,30.18133266,-97.77630103,2024
AUTO THEFT,30.20242997,-97.69681757,2024
BURGLARY NON RESIDENCE,30.36022699,-97.6928244,2024
CRIMINAL MISCHIEF,30.19061184,-97.7722943,2024
FRAUD - OTHER,30.41226362,-97.68332298,2024
ARSON,30.22669308,-97.76446484,2024
BURGLARY NON RESIDENCE,30.35964128,-97.69189531,2024
TERRORISTIC THREAT,30.28324161,-97.70394313,2024
THEFT,30.26629341,-97.7320814,2024
THEFT OF LICENSE PLATE,30.17057591,-97.78193501,2024
CRASH/FAIL STOP AND RENDER AID,30.23130404,-97.74282349,2024
AUTO THEFT,30.22146491,-97.72690401,2024
BURGLARY OF VEHICLE,30.39951443,-97.84649021,2024
BURGLARY OF RESIDENCE,30.31990868,-97.70430715,2024
VIOL CITY ORDINANCE - DOG,30.25836439,-97.79156238,2024
ASSAULT WITH INJURY,30.28851724,-97.72320451,2024
FAMILY DISTURBANCE,30.21675831,-97.78508219,2024
CRIMINAL MISCHIEF,30.24140646,-97.76867918,2024
BURGLARY OF VEHICLE,30.25587993,-97.7988732,2024
RESISTING ARREST OR SEARCH,30.27781407,-97.68545799,2024
AUTO THEFT,30.18794911,-97.77296006,2024
FAMILY DISTURBANCE,30.20096109,-97.83648227,2024
BURGLARY OF VEHICLE,30.39958088,-97.72340861,2024
FAMILY DISTURBANCE,30.18635468,-97.81808976,2024
AGG ROBBERY/DEADLY WEAPON,30.31896089,-97.70852083,2024
CRIMINAL MISCHIEF,30.39759159,-97.7051808,2024
AUTO THEFT,30.36644829,-97.72291917,2024
AUTO THEFT,30.34664576,-97.69657342,2024
CRUELTY TO ANIMALS,30.22935819,-97.72621907,2024
DOC FIGHTING,30.27953309,-97.74101585,2024
CRIMINAL MISCHIEF-NO SUSPECT,30.36926216,-97.69510501,2024
MAIL THEFT,30.23897096,-97.78957046,2024
MAIL THEFT,30.29078005,-97.72357434,2024
DWI 2ND,30.23374821,-97.74114889,2024
DOC FIGHTING,30.26665421,-97.73508807,2024
FAMILY DISTURBANCE,30.2225653,-97.66719106,2024
DISTURBANCE - OTHER,30.19394123,-97.76344868,2024
POSSESSION OF MARIJUANA,30.26429055,-97.72920776,2024
THEFT,30.29440141,-97.69425129,2024
BURGLARY OF VEHICLE,30.24881689,-97.85964342,2024
THEFT BY SHOPLIFTING,30.29340652,-97.67817481,2024
DWI,30.23199815,-97.77764865,2024
AUTO THEFT,30.30125617,-97.64794529,2024
BURGLARY OF VEHICLE,30.25631507,-97.79182225,2024
THEFT FROM PERSON,30.27020584,-97.74968842,2024
BURGLARY OF VEHICLE,30.16104246,-97.79919214,2024
DWI  .15 BAC OR ABOVE,30.18875106,-97.76891811,2024
FAMILY DISTURBANCE,30.35446843,-97.75230576,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.23631454,-97.78364128,2024
AGG KIDNAPPING,30.33058548,-97.67614971,2024
CRIMINAL MISCHIEF,30.30546316,-97.70159747,2024
FAMILY DISTURBANCE,30.33466153,-97.70725341,2024
BURGLARY OF VEHICLE,30.24881689,-97.85964342,2024
CRIMINAL TRESPASS,30.33366809,-97.75192053,2024
FAMILY DISTURBANCE,30.22933146,-97.73532567,2024
BURGLARY OF VEHICLE,30.16104246,-97.79919214,2024
CRIMINAL MISCHIEF,30.24738587,-97.8536233,2024
BURGLARY OF VEHICLE,30.24738587,-97.8536233,2024
DISTURBANCE - OTHER,30.31378321,-97.71988996,2024
BURGLARY OF VEHICLE,30.22216039,-97.69759015,2024
THEFT,30.25891883,-97.7384106,2024
THEFT BY SHOPLIFTING,30.47915637,-97.79679352,2024
THEFT FROM PERSON,30.27036314,-97.75039714,2024
BURGLARY OF VEHICLE,30.22359282,-97.69382656,2024
IDENTITY THEFT,30.27987942,-97.83488463,2024
THEFT,30.29357141,-97.71991747,2024
ASSAULT BY CONTACT,30.26041243,-97.71059412,2024
FAMILY DISTURBANCE,30.32238174,-97.68082997,2024
FAMILY DISTURBANCE/PARENTAL,30.21743651,-97.89233014,2024
MAIL THEFT,30.19299708,-97.76505365,2024
FAMILY DISTURBANCE,30.43203385,-97.66912818,2024
CRIMINAL TRESPASS/TRANSIENT,30.2747032,-97.7520365,2024
FAMILY DISTURBANCE,30.25072761,-97.72388704,2024
FAMILY DISTURBANCE,30.29930666,-97.67369234,2024
DISTURBANCE - OTHER,30.23973812,-97.71651521,2024
CRIMINAL MISCHIEF-NO SUSPECT,30.25699992,-97.71883537,2024
BURGLARY OF VEHICLE,30.41069227,-97.71678672,2024
FAMILY DISTURBANCE,30.21675831,-97.78508219,2024
BURGLARY OF VEH-NO SUSPECT/FU,30.22071555,-97.69901673,2024
AUTO THEFT,30.2156655,-97.70354685,2024
AUTO THEFT,30.22863461,-97.70615193,2024
DWI,30.37425619,-97.67841029,2024
TERRORISTIC THREAT,30.39602299,-97.70513789,2024
ASSAULT BY CONTACT,30.44615676,-97.78133013,2024
AUTO THEFT,30.19259606,-97.77497082,2024
CRIMINAL TRESPASS,30.43916536,-97.76175949,2024
THEFT OF BICYCLE,30.24919458,-97.77042691,2024
THEFT OF LICENSE PLATE,30.37446984,-97.70588389,2024
DEBIT CARD ABUSE,30.24292151,-97.72520668,2024
ASSAULT BY THREAT,30.4737546,-97.81074807,2024
FAMILY DISTURBANCE,30.49194897,-97.77244397,2024
HARASSMENT,30.40949012,-97.69956669,2024
ASSAULT WITH INJURY,30.26149352,-97.71208238,2024
BURGLARY OF VEHICLE,30.22349039,-97.69392754,2024
AUTO THEFT,30.36674928,-97.70251645,2024
UNLAWFUL CARRYING WEAPON,30.27121145,-97.75223126,2024
CRIMINAL MISCHIEF-NO SUSPECT,30.36035997,-97.69300471,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.31018952,-97.72290995,2024
CRIMINAL MISCHIEF,30.30743627,-97.72371348,2024
FAMILY DISTURBANCE,30.40440975,-97.66229212,2024
THEFT FROM PERSON,30.27020584,-97.74968842,2024
BURGLARY OF VEHICLE,30.22602826,-97.76189814,2024
CRIMINAL TRESPASS,30.39268414,-97.66292153,2024
FAMILY DISTURBANCE/PARENTAL,30.25699992,-97.71883537,2024
AUTO THEFT,30.15921774,-97.80413294,2024
AUTO THEFT,30.30743627,-97.72371348,2024
CRIMINAL MISCHIEF,30.33920232,-97.71693734,2024
FAILURE TO REG AS SEX OFFENDER,,,2024
CRIMINAL MISCHIEF,30.46710903,-97.80735017,2024
FAMILY DISTURBANCE,30.277627,-97.84265889,2024
THEFT FROM PERSON,30.27020584,-97.74968842,2024
THEFT BY SHOPLIFTING,30.40007889,-97.72693605,2024
FAMILY DISTURBANCE,30.39759159,-97.7051808,2024
CRIMINAL MISCHIEF,30.31852904,-97.70341904,2024
DWI,30.19263903,-97.75421948,2024
BURGLARY OF VEHICLE,30.16104246,-97.79919214,2024
FAMILY DISTURBANCE,30.26735144,-97.73909331,2024
ASSAULT ON PUBLIC SERVANT,30.18683439,-97.73822222,2024
AUTO THEFT,30.18167427,-97.77743163,2024
BURGLARY OF VEHICLE,30.21818896,-97.69132035,2024
FAILURE TO IDENTIFY,30.26700844,-97.74566129,2024
TERRORISTIC THREAT,30.33759555,-97.70266145,2024
BURGLARY OF VEHICLE,30.28519249,-97.76955033,2024
THEFT FROM PERSON,30.27020584,-97.74968842,2024
ASSAULT BY THREAT,30.37308346,-97.7278528,2024
CRIMINAL TRESPASS,30.25820876,-97.75063675,2024
CRIMINAL TRESPASS,30.32907428,-97.6892604,2024
AGG ASSAULT ON PEACE OFFICER,30.40120965,-97.72289492,2024
AUTO THEFT,30.34664576,-97.69657342,2024
THEFT FROM PERSON,30.27020584,-97.74968842,2024
CRIMINAL TRESPASS,30.35175754,-97.69772123,2024
THEFT,30.29479338,-97.74135712,2024
FAMILY DISTURBANCE,30.33466153,-97.70725341,2024
BURGLARY OF VEH-NO SUSPECT/FU,30.24738587,-97.8536233,2024
IDENTITY THEFT,30.363493,-97.71340801,2024
BURGLARY OF VEH-NO SUSPECT/FU,30.31722663,-97.70240838,2024
FAMILY DISTURBANCE,30.194059,-97.7400988,2024
AUTO THEFT,30.35758583,-97.73887366,2024
DATING DISTURBANCE,30.2147573,-97.76751201,2024
EVADING / VEHICLE PURSUIT,30.19301239,-97.77887935,2024
EVADING / FOOT,30.36199017,-97.69778097,2024
ASSAULT WITH INJURY,30.20200809,-97.6668813,2024
AUTO THEFT,30.23033048,-97.78712804,2024
DATING DISTURBANCE,30.20083051,-97.77566148,2024
DWI,30.27760433,-97.74192957,2024
BURGLARY OF VEHICLE,30.22116482,-97.69866244,2024
FAMILY DISTURBANCE,30.33148997,-97.72164243,2024
FAMILY DISTURBANCE,30.24432046,-97.87723776,2024
FAMILY DISTURBANCE,30.24682356,-97.76574446,2024
FAMILY DISTURBANCE,30.19553906,-97.74256349,2024
THEFT,30.31336591,-97.70553151,2024
AUTO THEFT,30.24175166,-97.75915124,2024
ASSAULT BY THREAT,30.34997755,-97.71622964,2024
POSS CONTROLLED SUB/NARCOTIC,30.34882319,-97.67601201,2024
THEFT BY SHOPLIFTING,30.26597811,-97.74407934,2024
AUTO THEFT,30.43141873,-97.72880538,2024
INDECENT ASSAULT,30.30698583,-97.73552369,2024
THEFT,30.26161804,-97.72924816,2024
BURGLARY OF VEHICLE,30.21861859,-97.75763959,2024
THEFT BY SHOPLIFTING,30.47599917,-97.79652419,2024
THEFT,30.22866949,-97.73591041,2024
THEFT,30.19334351,-97.74510773,2024
FAMILY DISTURBANCE,30.2271802,-97.70590961,2024
AUTO THEFT,30.16594943,-97.78080692,2024
HARBORING RUNAWAY CHILD,30.40000581,-97.85056091,2024
CRIMINAL MISCHIEF,30.43751891,-97.74007362,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.28196584,-97.71040462,2024
EVADING / FOOT,30.1683339,-97.78259876,2024
AGG ROBBERY/DEADLY WEAPON,30.21515527,-97.79951738,2024
FAMILY DISTURBANCE,30.25214599,-97.76508655,2024
BURGLARY NON RESIDENCE,30.25804188,-97.75915413,2024
ARSON-VIOL CITY ORDINANCE,30.47599917,-97.79652419,2024
AGG ROBBERY/DEADLY WEAPON,30.26977199,-97.73394902,2024
DWI,30.25909538,-97.7372146,2024
AUTO THEFT,30.26020456,-97.73793249,2024
AUTO THEFT,30.27878038,-97.70232809,2024
BURGLARY NON RESIDENCE,30.23677941,-97.72423225,2024
CRIMINAL MISCHIEF,30.34774272,-97.71265295,2024
AUTO THEFT,30.33280228,-97.71559215,2024
CRIMINAL MISCHIEF,30.21484289,-97.70165966,2024
ASSAULT WITH INJURY,30.34379844,-97.69854753,2024
ASSAULT WITH INJURY,30.18854871,-97.7645862,2024
AUTO THEFT,30.2147573,-97.76751201,2024
BURGLARY OF RESIDENCE,30.25518031,-97.71552327,2024
CRASH/FAIL STOP AND RENDER AID,30.22263003,-97.69902785,2024
BURGLARY OF VEHICLE,30.4029031,-97.72407384,2024
BURGLARY OF VEHICLE,30.40000581,-97.85056091,2024
CRASH/FAIL STOP AND RENDER AID,30.36581374,-97.69820934,2024
AUTO THEFT,30.20067456,-97.77253731,2024
AGG ASSAULT,30.37010899,-97.69335315,2024
BURGLARY OF VEHICLE,30.35476474,-97.67259762,2024
AUTO THEFT,30.23783528,-97.71317116,2024
CRIMINAL TRESPASS,30.23207315,-97.76572169,2024
CRIMINAL MISCHIEF,30.36611687,-97.72772066,2024
BURGLARY OF RESIDENCE,30.22625562,-97.74478634,2024
CRIMINAL MISCHIEF,30.39934526,-97.724535,2024
ROBBERY BY THREAT,30.19431167,-97.74511029,2024
BURGLARY OF VEHICLE,30.20360012,-97.77566415,2024
FAMILY DISTURBANCE,30.17948757,-97.61701322,2024
THEFT,30.21421725,-97.70025799,2024
AGG ASSAULT WITH MOTOR VEH,30.34356977,-97.70375426,2024
BURGLARY OF RESIDENCE,30.22778456,-97.7409669,2024
POSS CONTROLLED SUB/NARCOTIC,30.31489559,-97.71307903,2024
DISTURBANCE - OTHER,30.22886909,-97.73016283,2024
THEFT,30.27020584,-97.74968842,2024
ASSAULT WITH INJURY,30.25850192,-97.714676,2024
BURGLARY OF VEHICLE,30.37182759,-97.84494896,2024
POSSESSION OF MARIJUANA,30.27185663,-97.69304878,2024
FAMILY DISTURBANCE,30.22886909,-97.73016283,2024
BURGLARY NON RESIDENCE,30.19754354,-97.76081673,2024
FAMILY DISTURBANCE,30.240876,-97.78564947,2024
CRIMINAL MISCHIEF,30.22988116,-97.69400944,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.43679083,-97.77395725,2024
VIOL CITY ORDINANCE - WRECKER,30.40168382,-97.72673719,2024
BURGLARY OF VEHICLE,30.40404983,-97.72041606,2024
AUTO THEFT,30.39665644,-97.72323395,2024
DOC DISCHARGE GUN - PUB PLACE,30.17817279,-97.75505827,2024
AUTO THEFT,30.40166252,-97.63942128,2024
THEFT,30.30738273,-97.70923515,2024
BURGLARY OF VEHICLE,30.44469193,-97.78470828,2024
RECKLESS DAMAGE,30.3192622,-97.75481039,2024
BURGLARY OF VEHICLE,30.46042235,-97.80173145,2024
CRIMINAL MISCHIEF,30.23589619,-97.74495555,2024
AUTO THEFT,30.35234299,-97.79185764,2024
MAIL THEFT,30.36568326,-97.61252705,2024
BURGLARY OF VEHICLE,30.4705168,-97.80651783,2024
BURGLARY OF VEHICLE,30.21837753,-97.75591056,2024
BURGLARY OF VEHICLE,30.20557837,-97.77515264,2024
THEFT FROM AUTO,30.32907925,-97.68111192,2024
UCW LICENSE PREMISE,30.26720834,-97.73854583,2024
BURGLARY OF VEHICLE,30.47734224,-97.80298245,2024
ASSAULT BY THREAT,30.36202636,-97.69713297,2024
DWI 2ND,30.43248411,-97.7359116,2024
FAMILY DISTURBANCE,30.33176657,-97.58282277,2024
THEFT,30.29471321,-97.74296932,2024
THEFT,30.26144862,-97.74110221,2024
DWI 2ND,30.30269969,-97.74471381,2024
ASSAULT BY THREAT,30.240876,-97.78564947,2024
BURGLARY OF VEHICLE,30.24738587,-97.8536233,2024
BURGLARY OF VEHICLE,30.39836611,-97.71737506,2024
AUTO THEFT,30.24580736,-97.72997547,2024
TERRORISTIC THREAT,30.37721803,-97.68944712,2024
DOC FIGHTING,30.26735144,-97.73909331,2024
POSS OF FIREARM BY FELON,30.26560906,-97.69551362,2024
CRED CARD ABUSE - OTHER,30.27844259,-97.73714426,2024
DWI - DRUG RECOGNITION EXPERT,30.24276722,-97.69203853,2024
