Highest Offense Description,Latitude,Longitude,year
BURGLARY OF VEH-NO SUSPECT/FU,30.31393793,-97.77032723,2021
AUTO THEFT,30.2007591,-97.76934028,2021
ASSAULT BY CONTACT,30.38107994,-97.68573119,2021
AUTO THEFT,30.31210955,-97.70837751,2021
POSS OF DRUG PARAPHERNALIA,30.26701884,-97.74195705,2021
THEFT,30.41897975,-97.74407274,2021
FORGERY AND PASSING,30.3130169,-97.73089162,2021
ASSAULT WITH INJURY,30.29067402,-97.72674331,2021
FAMILY DISTURBANCE,30.32884413,-97.64198083,2021
POSS CONTROLLED SUB/NARCOTIC,30.19996123,-97.79486254,2021
DWI,30.29296983,-97.63161568,2021
THEFT,30.17340476,-97.75442578,2021
THEFT FROM PERSON,30.26621396,-97.74513445,2021
THEFT,30.24027494,-97.78267196,2021
AUTO THEFT,30.21714698,-97.85321203,2021
CRIMINAL MISCHIEF-NO SUSPECT,30.41554675,-97.6747724,2021
DWI,30.33707229,-97.69620091,2021
ASSAULT BY THREAT,30.28528129,-97.71503967,2021
DWI  .15 BAC OR ABOVE,30.30023611,-97.64822407,2021
BURGLARY OF RESIDENCE,30.29561822,-97.71415071,2021
BURGLARY OF RESIDENCE,30.27217262,-97.73840606,2021
BOMB THREAT,30.26536572,-97.7473941,2021
THEFT OF AUTO PARTS,30.24943767,-97.7137782,2021
ASSAULT BY THREAT,30.18362844,-97.83462552,2021
BURGLARY OF VEHICLE,30.31393793,-97.77032723,2021
VIOL OF BOND CONDITIONS,30.33112567,-97.72239104,2021
AGG ROBBERY/DEADLY WEAPON,30.19723953,-97.76334511,2021
THEFT,30.26648172,-97.73811227,2021
ARSON,30.19755421,-97.77397515,2021
HARASSMENT,30.26910926,-97.75505361,2021
AUTO THEFT,30.19259591,-97.89606035,2021
BURGLARY OF RESIDENCE,30.25870601,-97.70463032,2021
BURGLARY OF VEHICLE,30.25079415,-97.76940873,2021
BURGLARY OF VEHICLE,30.34153505,-97.70190398,2021
THEFT,30.26647782,-97.74022892,2021
THEFT OF LICENSE PLATE,30.20835435,-97.78914172,2021
FAMILY DISTURBANCE,30.32812393,-97.68865551,2021
DWI,30.43983151,-97.77928207,2021
CRIMINAL TRESPASS,30.40514245,-97.64220521,2021
FAMILY DISTURBANCE,30.36912491,-97.69338009,2021
FAMILY DISTURBANCE,30.30904711,-97.6705773,2021
AIRPORT PLACES WEAPON PROHIBIT,30.20200809,-97.6668813,2021
CRIMINAL MISCHIEF,30.29293995,-97.74123575,2021
THEFT FROM PERSON,30.26062136,-97.75039162,2021
THEFT OF BICYCLE,30.39599576,-97.72293456,2021
AGG ROBBERY/DEADLY WEAPON,30.27747042,-97.67988069,2021
IDENTITY THEFT,30.42209271,-97.76664211,2021
CRIMINAL TRESPASS,30.2349432,-97.75730239,2021
FORGERY AND PASSING,30.34089536,-97.75530709,2021
HARASSMENT,30.36948655,-97.69959977,2021
POSSESSION OF MARIJUANA,30.24141242,-97.68956045,2021
FAMILY DISTURBANCE,30.25714631,-97.75018678,2021
THEFT BY SHOPLIFTING,30.22235873,-97.74888756,2021
POSS CONTROLLED SUB/NARCOTIC,30.27947583,-97.68282338,2021
THEFT,30.32174996,-97.72416014,2021
AGG ASSAULT,30.26760113,-97.74015122,2021
CRIMINAL TRESPASS,30.39151787,-97.83947264,2021
CRIMINAL MISCHIEF,30.22921192,-97.78924473,2021
THEFT,30.47244517,-97.79232171,2021
THEFT-NO SUSPECT/FOLLOWUP,30.16056764,-97.79244422,2021
IDENTITY THEFT,30.35790594,-97.68749955,2021
CRIMINAL MISCHIEF,30.33465469,-97.73513377,2021
PAROLE VIOL,30.20228012,-97.64254616,2021
FAMILY DISTURBANCE,30.22957415,-97.77443153,2021
THEFT OF TRAILER,30.38989409,-97.64731989,2021
BURGLARY OF VEHICLE,30.4554496,-97.76805519,2021
THEFT,30.39515474,-97.83344574,2021
THEFT,30.2858328,-97.68073783,2021
THEFT,30.2115999,-97.69095906,2021
INJURY TO CHILD,30.36431096,-97.68786937,2021
ASSAULT BY CONTACT,30.38837505,-97.68045803,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.31269423,-97.77140002,2021
VIOL OF EMERG PROTECTIVE ORDER,30.36253861,-97.73666935,2021
THEFT OF TRAILER,30.17497685,-97.82327647,2021
BURGLARY OF COIN-OP MACHINE,30.22158363,-97.76353662,2021
BURGLARY OF VEHICLE,30.31872982,-97.77394709,2021
CRASH/FAIL STOP AND RENDER AID,30.35080941,-97.70915735,2021
AUTO THEFT,30.3932955,-97.76109201,2021
CRUELTY TO ANIMALS,30.3674626,-97.69412974,2021
FAMILY DISTURBANCE,30.22951006,-97.71263687,2021
AUTO THEFT,30.25960747,-97.71763369,2021
MAIL THEFT,30.27060528,-97.69478773,2021
THEFT-NO SUSPECT/FOLLOWUP,30.26062136,-97.75039162,2021
DISTURBANCE - OTHER,30.40153432,-97.74598495,2021
BURGLARY NON RESIDENCE,30.26446269,-97.73335056,2021
BURGLARY NON RESIDENCE,30.19403606,-97.70444903,2021
THEFT BY SHOPLIFTING,30.2953901,-97.71981751,2021
IDENTITY THEFT,30.31154034,-97.71147421,2021
BURGLARY NON RESIDENCE,30.26402985,-97.70753972,2021
THEFT,30.43203385,-97.66912818,2021
AGG ASSAULT,30.24900386,-97.74997694,2021
BURGLARY OF VEHICLE,30.26315389,-97.7259243,2021
THEFT FROM AUTO,30.31141944,-97.70543553,2021
FAMILY DISTURBANCE,30.287424,-97.74905957,2021
CRIMINAL MISCHIEF,30.27703864,-97.68639823,2021
CHILD CUSTODY INTERFERE,30.19256834,-97.82752729,2021
BURGLARY OF VEHICLE,30.31872982,-97.77394709,2021
MAIL THEFT,30.17509927,-97.78189156,2021
AUTO THEFT,30.21085265,-97.75345136,2021
BURGLARY OF VEHICLE,30.38674403,-97.64925086,2021
CRED CARD ABUSE - OTHER,30.35236849,-97.7557901,2021
BURGLARY OF VEHICLE,30.30490831,-97.74539945,2021
FAMILY DISTURBANCE,30.35709068,-97.75989144,2021
FAMILY DISTURBANCE/PARENTAL,30.23455244,-97.75619789,2021
BURGLARY OF RESIDENCE,30.19835661,-97.78925936,2021
THEFT BY SHOPLIFTING,30.2858328,-97.68073783,2021
THEFT CATALYTIC CONVERTER,30.34061247,-97.67239182,2021
PROTECTIVE ORDER,30.31796168,-97.70190647,2021
FAMILY DISTURBANCE,30.18239985,-97.75395778,2021
FORGERY AND PASSING,30.36019774,-97.69153754,2021
AUTO THEFT,30.38907973,-97.64783433,2021
THEFT FROM BUILDING,30.40000581,-97.85056091,2021
CRIMINAL MISCHIEF,30.32008175,-97.69706473,2021
AUTO THEFT,30.39316703,-97.65468455,2021
HARASSMENT,30.33379129,-97.61041742,2021
FAMILY DISTURBANCE,30.24580736,-97.72997547,2021
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.23583498,-97.75555868,2021
THEFT CATALYTIC CONVERTER,30.17438233,-97.77876405,2021
ASSAULT BY THREAT,30.32103684,-97.70661291,2021
BURGLARY OF VEHICLE,30.30326447,-97.70891921,2021
CRED CARD ABUSE - OTHER,30.23463479,-97.72493952,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.27813819,-97.82698236,2021
POSS CONTROLLED SUB/NARCOTIC,30.24180998,-97.75261798,2021
AUTO THEFT,30.31183492,-97.68926044,2021
FAMILY DISTURBANCE,30.39566744,-97.67214463,2021
BURG OF RES - SEXUAL NATURE,,,2021
RAPE,,,2021
CHILD CUSTODY INTERFERE,30.20582712,-97.63465764,2021
BURGLARY OF VEHICLE,30.27579475,-97.75010922,2021
AUTO THEFT,30.20006461,-97.7566651,2021
BURGLARY NON RESIDENCE,30.34362439,-97.71475623,2021
AUTO THEFT,30.32380908,-97.71346153,2021
THEFT CATALYTIC CONVERTER,30.31852904,-97.70341904,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.26906055,-97.77044768,2021
POSS CONTROLLED SUB/SYN NARC,30.22799998,-97.70149752,2021
CRIMINAL MISCHIEF,30.34819671,-97.68961466,2021
THEFT BY SHOPLIFTING,30.30635266,-97.70916489,2021
THEFT,30.29132636,-97.72460543,2021
AUTO THEFT,30.17057591,-97.78193501,2021
CRIMINAL TRESPASS,30.31915358,-97.73105898,2021
FAMILY DISTURBANCE,30.33128983,-97.72762127,2021
FAMILY DISTURBANCE,30.22823527,-97.7329449,2021
TERRORISTIC THREAT,30.37953888,-97.68768953,2021
ASSAULT BY THREAT,30.17884382,-97.75901951,2021
IDENTITY THEFT,30.21070869,-97.8214677,2021
AUTO THEFT,30.22742549,-97.71964546,2021
DWI 2ND,30.21022289,-97.74731861,2021
CRIMINAL MISCHIEF-NO SUSPECT,30.19139265,-97.7655522,2021
THEFT OF BICYCLE,30.43537768,-97.77729574,2021
DOC FIGHTING,30.26768257,-97.74145762,2021
CHILD CUSTODY INTERFERE,30.4171858,-97.68954092,2021
DATING DISTURBANCE,30.21310512,-97.7124106,2021
THEFT BY SHOPLIFTING,30.33127787,-97.72270715,2021
CRIMINAL MISCHIEF,30.33677929,-97.69345666,2021
FORGERY AND PASSING,30.27535035,-97.74907542,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.21656061,-97.76746727,2021
THEFT,30.26385185,-97.73252422,2021
THEFT BY SHOPLIFTING,30.33425255,-97.74108332,2021
POSSESSION OF MARIJUANA,30.26706762,-97.73933857,2021
FAMILY DISTURBANCE,30.2801463,-97.68372397,2021
THEFT,30.32984906,-97.69095446,2021
AUTO THEFT,30.39353613,-97.72559956,2021
THEFT BY SHOPLIFTING,30.31364836,-97.69224132,2021
FRAUD - OTHER,30.34547091,-97.69387839,2021
VIOL OF CAMPING ORDINANCE,30.21269486,-97.80151992,2021
FAMILY DISTURBANCE,30.35094052,-97.71745933,2021
ASSAULT WITH INJURY,30.30793062,-97.67296966,2021
MURDER,30.33186393,-97.68649841,2021
THEFT,30.26429055,-97.72920776,2021
BURGLARY NON RESIDENCE,30.26813181,-97.74926548,2021
BURGLARY OF VEHICLE,30.43657346,-97.74228599,2021
FAMILY DISTURBANCE,30.22027259,-97.78740268,2021
THEFT,30.269543,-97.69635988,2021
FAMILY DISTURBANCE,30.3377148,-97.71480249,2021
CRIMINAL TRESPASS,30.27721898,-97.70786543,2021
INDECENT EXPOSURE,30.24286784,-97.72959857,2021
AGG ASSAULT,30.32143685,-97.70278181,2021
AUTO THEFT,30.37074505,-97.7217371,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.21432142,-97.88560686,2021
POSSESSION OF MARIJUANA,30.30714138,-97.66939998,2021
ASSAULT BY THREAT,30.32306384,-97.67684509,2021
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.21479965,-97.73794909,2021
CRED CARD ABUSE - OTHER,30.23428044,-97.74217035,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.34423237,-97.70548662,2021
BURGLARY OF RESIDENCE,30.35850633,-97.6999662,2021
CRUELTY TO ANIMALS,30.33802276,-97.69507465,2021
THEFT CATALYTIC CONVERTER,30.15028477,-97.79551523,2021
AUTO THEFT,30.25292421,-97.76384617,2021
POSS OF DRUG PARAPHERNALIA,30.43524512,-97.69503495,2021
THEFT,30.17184286,-97.78285433,2021
FAMILY DISTURBANCE,30.20530482,-97.7528839,2021
AUTO THEFT,30.36072169,-97.67377171,2021
ASSAULT BY CONTACT,30.27443518,-97.75511733,2021
THEFT,30.20200809,-97.6668813,2021
MAIL THEFT,30.18569245,-97.82920301,2021
AUTO THEFT,30.29352023,-97.71606172,2021
CHILD CUSTODY INTERFERE,30.16548757,-97.78952006,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.14579898,-97.79066159,2021
FAMILY DISTURBANCE,30.26293268,-97.69056168,2021
FAMILY DISTURBANCE/PARENTAL,30.31722663,-97.70240838,2021
FAMILY DISTURBANCE,30.25836693,-97.79529758,2021
ASSAULT WITH INJURY,30.39438783,-97.67065387,2021
BURGLARY OF RESIDENCE,30.20308498,-97.80860476,2021
DWI 2ND,30.197096,-97.78782662,2021
DWI,30.22951006,-97.71263687,2021
THEFT OF LICENSE PLATE,30.21506438,-97.76115764,2021
CRIMINAL TRESPASS,30.19036868,-97.76797921,2021
BURGLARY OF RESIDENCE,30.27204409,-97.72787056,2021
CRIMINAL TRESPASS,30.22428901,-97.68704573,2021
THEFT OF BICYCLE,30.304782,-97.71817165,2021
THEFT BY SHOPLIFTING,30.47939973,-97.79936874,2021
EVADING / FOOT,30.21674422,-97.79600805,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.2188171,-97.75657022,2021
PROTECTIVE ORDER,30.18377331,-97.75961313,2021
FAMILY DISTURBANCE,30.38590263,-97.70532174,2021
THEFT,30.44827674,-97.78795296,2021
THEFT,30.30443968,-97.69890257,2021
DISTURBANCE - OTHER,30.35850633,-97.6999662,2021
ONLINE IMPERSONATION,30.2348561,-97.78968835,2021
AUTO THEFT,30.41554675,-97.6747724,2021
ROBBERY BY THREAT,30.28362731,-97.74164428,2021
FAMILY DISTURBANCE,30.37472968,-97.6768366,2021
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.40442676,-97.74525685,2021
BURGLARY OF VEHICLE,30.40225328,-97.7494527,2021
CRIMINAL MISCHIEF,30.33917986,-97.70575108,2021
DATING DISTURBANCE,30.17376458,-97.83680828,2021
CRASH/FAIL STOP AND RENDER AID,30.3522535,-97.69281751,2021
AGG ROBBERY/DEADLY WEAPON,30.3582867,-97.70038767,2021
BURGLARY OF VEHICLE,30.19822179,-97.79799212,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.27208273,-97.77496831,2021
CRIMINAL MISCHIEF,30.3321986,-97.70517392,2021
ASSAULT WITH INJURY,30.39295402,-97.67684845,2021
FAMILY DISTURBANCE,30.31053671,-97.65099965,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.32104847,-97.77354003,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.31443186,-97.77054553,2021
AGG ASSAULT,30.3559649,-97.68433694,2021
THEFT OF LICENSE PLATE,30.37472968,-97.6768366,2021
IDENTITY THEFT,30.19388005,-97.87533183,2021
CRIMINAL TRESPASS,30.41213389,-97.73060208,2021
ASSAULT WITH INJURY,30.15145399,-97.82918177,2021
CRIMINAL MISCHIEF,30.44812822,-97.80046723,2021
INJ/CHILD FV (NO CARE/CUSTODY),30.37203604,-97.71477459,2021
FAMILY DISTURBANCE,30.1543592,-97.78547405,2021
FAMILY DISTURBANCE,30.19454554,-97.74334683,2021
FAMILY DISTURBANCE,30.24463811,-97.73077042,2021
CRIMINAL MISCHIEF,30.33539756,-97.70304164,2021
CRIMINAL MISCHIEF,30.38973342,-97.64647729,2021
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.1774568,-97.78329811,2021
DWI,30.26619843,-97.73974214,2021
IDENTITY THEFT,30.26922352,-97.69513602,2021
BURGLARY NON RESIDENCE,30.35927598,-97.71593293,2021
FAMILY DISTURBANCE,30.35717637,-97.74706067,2021
CRIMINAL MISCHIEF,30.32922457,-97.70513128,2021
AUTO THEFT,30.38880625,-97.6448883,2021
FAMILY DISTURBANCE,30.31102659,-97.69407875,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.36917195,-97.71701874,2021
AUTO THEFT,30.29007075,-97.7440637,2021
POSS OF DRUG PARAPHERNALIA,30.28463959,-97.71607435,2021
POSS OF DRUG PARAPHERNALIA,30.24215809,-97.69210904,2021
BURGLARY OF VEHICLE,30.36975211,-97.71525847,2021
ASSAULT BY CONTACT,30.23433699,-97.71398508,2021
CRIMINAL MISCHIEF,30.17360902,-97.62345567,2021
ASSAULT BY THREAT,30.2383879,-97.78970935,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.40728402,-97.74960661,2021
CRIMINAL MISCHIEF,30.29674707,-97.62618511,2021
THEFT,30.40359509,-97.70099377,2021
THEFT BY SHOPLIFTING,30.25788603,-97.80700704,2021
POSS CONTROLLED SUB/NARCOTIC,30.22639219,-97.70436646,2021
ASSAULT WITH INJURY,30.39438783,-97.67065387,2021
THEFT CATALYTIC CONVERTER,30.44730435,-97.78968012,2021
THEFT,30.28963388,-97.70664668,2021
PROTECTIVE ORDER,30.18794911,-97.77296006,2021
BURGLARY NON RESIDENCE,30.36438192,-97.7139738,2021
ASSAULT BY CONTACT,30.30698583,-97.73552369,2021
FRAUD - OTHER,30.1695587,-97.84595366,2021
AGG ASSAULT,30.26189806,-97.73138873,2021
BURGLARY OF VEHICLE,30.30432452,-97.69197031,2021
DWI,30.33271499,-97.73482772,2021
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.40722316,-97.67645524,2021
ASSAULT WITH INJURY,30.23581695,-97.72262067,2021
CRIMINAL TRESPASS,30.23520584,-97.7913737,2021
POSSESSION OF MARIJUANA,30.18669213,-97.75814558,2021
CRIMINAL MISCHIEF,30.16902976,-97.61969701,2021
TERRORISTIC THREAT,30.2200027,-97.75439457,2021
CRIMINAL MISCHIEF-NO SUSPECT,30.21675847,-97.75486121,2021
DISTURBANCE - OTHER,30.40989673,-97.70786622,2021
CRIMINAL TRESPASS,30.41358272,-97.67568972,2021
FAMILY DISTURBANCE,30.14526552,-97.79302049,2021
THEFT,30.44526449,-97.78695008,2021
FORGERY AND PASSING,30.30698583,-97.73552369,2021
POSS CONTROLLED SUB/NARCOTIC,30.23146369,-97.73495474,2021
THEFT BY SHOPLIFTING,30.43746299,-97.66859085,2021
BURGLARY OF VEHICLE,30.26949102,-97.74071515,2021
THEFT,30.41213389,-97.73060208,2021
ASSAULT BY THREAT,30.26405481,-97.74186235,2021
ASSAULT BY CONTACT,30.23710791,-97.83902241,2021
FORGERY AND PASSING,30.40503381,-97.60605707,2021
THEFT,30.26755343,-97.73467415,2021
CRIMINAL MISCHIEF,30.35158438,-97.70697662,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.25408903,-97.76227233,2021
DISTURBANCE - OTHER,30.30455285,-97.68131684,2021
THEFT,30.24518051,-97.85577378,2021
ASSAULT WITH INJURY,30.31255862,-97.66379797,2021
THEFT BY EMBEZZLEMENT,30.36822218,-97.73755034,2021
FAMILY DISTURBANCE,30.25839692,-97.75533649,2021
THEFT CATALYTIC CONVERTER,30.47599917,-97.79652419,2021
THEFT,30.26953365,-97.73575836,2021
THEFT,30.28767889,-97.74765198,2021
POSS OF DRUG PARAPHERNALIA,30.2719992,-97.73392074,2021
DEBIT CARD ABUSE,30.35349225,-97.71486891,2021
THEFT BY SHOPLIFTING,30.36387988,-97.71929367,2021
THEFT OF TRAILER,30.27439692,-97.73416354,2021
POSS CONTROLLED SUB/NARCOTIC,30.33759555,-97.70266145,2021
FAMILY DISTURBANCE,30.22365226,-97.74171755,2021
CRIMINAL MISCHIEF,30.32169208,-97.70637632,2021
RAPE,,,2021
ASSAULT BY THREAT,30.31899194,-97.68901994,2021
BURGLARY NON RESIDENCE,30.25408903,-97.76227233,2021
RAPE,,,2021
ASSAULT BY CONTACT,30.19885327,-97.78823309,2021
CHILD CUSTODY INTERFERE,,,2021
ASSAULT  CONTACT-SEXUAL NATURE,,,2021
RAPE,,,2021
SEXUAL ASSAULT OF CHILD/OBJECT,,,2021
EXPLOSIVE ORDNANCE DISPOSAL,,,2021
AUTO THEFT,30.25370054,-97.73714423,2021
THEFT OF LICENSE PLATE,30.33529942,-97.7122173,2021
DATING DISTURBANCE,30.4428668,-97.77205005,2021
MAIL THEFT,30.39631417,-97.72087635,2021
DISTURBANCE - OTHER,30.23783528,-97.71317116,2021
BURGLARY OF VEHICLE,30.16358776,-97.77878034,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.26000334,-97.7394048,2021
AUTO THEFT,30.1860364,-97.68727976,2021
FAMILY DISTURBANCE,30.23525159,-97.73078899,2021
FAMILY DISTURBANCE,30.23322022,-97.83668398,2021
AUTO THEFT,30.20472248,-97.6670027,2021
THEFT OF BICYCLE,30.26286543,-97.7253998,2021
CRED CARD ABUSE - OTHER,30.26755343,-97.73467415,2021
CRASH/FAIL STOP AND RENDER AID,30.21682292,-97.75041642,2021
MAIL THEFT,30.1708256,-97.79282973,2021
AUTO THEFT,30.24824713,-97.7739367,2021
THEFT,30.25439359,-97.72522628,2021
AUTO THEFT,30.31334582,-97.71032515,2021
ASSAULT BY THREAT,30.16232952,-97.74503625,2021
ROBBERY BY ASSAULT,30.32701283,-97.69025853,2021
BURGLARY NON RESIDENCE,30.20438795,-97.85972349,2021
BURGLARY OF VEHICLE,30.21973444,-97.70655236,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.25788603,-97.80700704,2021
GRAFFITI,30.22823527,-97.7329449,2021
FAMILY DISTURBANCE,30.40977797,-97.69537019,2021
FAMILY DISTURBANCE,30.22863461,-97.70615193,2021
ASSAULT BY THREAT,30.30455285,-97.68131684,2021
AUTO THEFT,30.27817626,-97.7431469,2021
AUTO THEFT,30.35093474,-97.75574913,2021
FAMILY DISTURBANCE,30.20028948,-97.80004975,2021
BURGLARY OF VEHICLE,30.42908917,-97.76565916,2021
ASSAULT WITH INJURY,30.23525159,-97.73078899,2021
THEFT,30.4414522,-97.7425389,2021
IDENTITY THEFT,30.15380241,-97.81654748,2021
FAMILY DISTURBANCE,30.30652692,-97.7137849,2021
THEFT OF BICYCLE,30.22648426,-97.75448438,2021
THEFT CATALYTIC CONVERTER,30.15613523,-97.7923582,2021
ROBBERY BY ASSAULT,30.33664315,-97.72051363,2021
FRAUD - OTHER,30.39110007,-97.66094762,2021
HARASSMENT,30.37316263,-97.75436204,2021
AUTO THEFT,30.21515527,-97.79951738,2021
THEFT,30.17503913,-97.82912455,2021
THEFT,30.35903053,-97.69028503,2021
AUTO THEFT,30.22138307,-97.83965017,2021
FAMILY DISTURBANCE,30.26922352,-97.69513602,2021
TERRORISTIC THREAT,30.37632539,-97.68510677,2021
FAMILY DISTURBANCE,30.45482524,-97.81388491,2021
INHALANT ABUSE,30.23401114,-97.82283489,2021
CIVIL DISTURBANCE/DEMO,30.23120536,-97.88561603,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.32104847,-97.77354003,2021
FAMILY DISTURBANCE,30.17379029,-97.82939431,2021
THEFT,30.28479566,-97.74542847,2021
CRUELTY TO ANIMALS,30.28109907,-97.67886194,2021
BURGLARY OF VEHICLE,30.32104847,-97.77354003,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.39548139,-97.698712,2021
ASSAULT BY CONTACT,30.46879939,-97.78974127,2021
ASSAULT BY THREAT,30.26031317,-97.67296372,2021
DOC FIGHTING,30.26859844,-97.73616058,2021
DISTURBANCE - OTHER,30.27228016,-97.70589257,2021
BURGLARY OF RESIDENCE,30.19532963,-97.73209868,2021
VIOL OF PROTECTIVE ORDER,30.39785078,-97.66153467,2021
AUTO THEFT,30.27522226,-97.75746653,2021
ASSAULT WITH INJURY,30.36179551,-97.72986089,2021
FAMILY DISTURBANCE,30.20358394,-97.75265123,2021
DISTURBANCE - OTHER,30.3698269,-97.72000474,2021
AUTO THEFT,30.21703525,-97.83529408,2021
FORGERY AND PASSING,30.3571029,-97.74450962,2021
ASSAULT WITH INJURY,30.3266811,-97.69244574,2021
VIOL OF PROTECTIVE ORDER,30.41148606,-97.6973829,2021
THEFT BY SHOPLIFTING,30.25788603,-97.80700704,2021
POSS OF DRUG PARAPHERNALIA,30.26774976,-97.74151602,2021
POSS OF DRUG PARAPHERNALIA,30.26701884,-97.74195705,2021
AUTO THEFT,30.33220755,-97.69676827,2021
VIOL STATE LAW - OTHER,30.2286874,-97.76818711,2021
IDENTITY THEFT,30.23256094,-97.73196691,2021
ASSAULT BY THREAT,30.2688903,-97.74052216,2021
AGG ROBBERY/DEADLY WEAPON,30.32961433,-97.70133818,2021
HARASSMENT OF A PUBLIC SERVANT,30.27338411,-97.74704305,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.17952332,-97.77026779,2021
THEFT,30.20200809,-97.6668813,2021
CRIMINAL MISCHIEF,30.33042774,-97.70841495,2021
FRAUD - OTHER,30.29654817,-97.73348459,2021
FAMILY DISTURBANCE,30.33884765,-97.73194829,2021
THEFT,30.40476984,-97.72106288,2021
ONLINE SOLICITATION OF A MINOR,30.31457157,-97.7035681,2021
CIVIL DISTURBANCE/DEMO,30.15957491,-97.77587971,2021
AUTO THEFT,30.36302624,-97.68106329,2021
THEFT BY SHOPLIFTING,30.22235873,-97.74888756,2021
DISTURBANCE - OTHER,30.28409978,-97.69404491,2021
BURGLARY NON RESIDENCE,30.37371656,-97.72557723,2021
POSS OF FIREARM BY FELON,30.2290038,-97.70310131,2021
FAMILY DISTURBANCE,30.30161114,-97.65044897,2021
FAMILY DISTURBANCE,30.43408286,-97.77015376,2021
ASSAULT BY THREAT,30.17930596,-97.77989696,2021
THEFT BY SHOPLIFTING,30.32233701,-97.69398812,2021
AGG ROBBERY/DEADLY WEAPON,30.27663657,-97.6713699,2021
THEFT CATALYTIC CONVERTER,30.24850066,-97.73393875,2021
ASSAULT WITH INJURY,30.28924329,-97.72374266,2021
THEFT CATALYTIC CONVERTER,30.40359509,-97.70099377,2021
CRIMINAL MISCHIEF,30.26560536,-97.73314236,2021
BURGLARY NON RESIDENCE,30.26203531,-97.71692474,2021
BURGLARY OF VEH-NO SUSPECT/FU,30.32369603,-97.7257244,2021
CRIMINAL TRESPASS,30.33308296,-97.74145718,2021
ASSAULT WITH INJURY,30.24489301,-97.76506721,2021
POSS CONTROLLED SUB/NARCOTIC,30.2383879,-97.78970935,2021
DOC DISCHARGE GUN - PUB PLACE,30.2047188,-97.63309584,2021
THEFT,30.40001636,-97.72345393,2021
IDENTITY THEFT,30.43172659,-97.65449839,2021
FAMILY DISTURBANCE,30.39432059,-97.61901308,2021
IDENTITY THEFT,30.20228012,-97.64254616,2021
FAMILY DISTURBANCE,30.17503913,-97.82912455,2021
CRIMINAL MISCHIEF,30.40977797,-97.69537019,2021
DISTURBANCE - OTHER,30.22745905,-97.72777159,2021
BURGLARY OF VEHICLE,30.40879969,-97.74825231,2021
THEFT,30.31585049,-97.71849301,2021
MAIL THEFT,30.27087744,-97.75012356,2021
ASSAULT WITH INJURY,30.3314895,-97.70318623,2021
CHILD CUSTODY INTERFERE,30.25806091,-97.73556961,2021
DWI,30.33846571,-97.75894871,2021
CRIMINAL TRESPASS,30.33343906,-97.74084201,2021
CRED CARD ABUSE - OTHER,30.19468861,-97.90328306,2021
CRIMINAL TRESPASS,30.24450788,-97.72963988,2021
FAMILY DISTURBANCE,30.37632539,-97.68510677,2021
BURGLARY OF RESIDENCE,30.3522535,-97.69281751,2021
ASSAULT BY THREAT,30.27151976,-97.74120885,2021
BURGLARY NON RESIDENCE,30.40732357,-97.64024043,2021
