Highest Offense Description,Latitude,Longitude,year
BURGLARY OF VEHICLE,30.39934526,-97.724535,2023
CRIMINAL MISCHIEF,30.22971295,-97.76213577,2023
CRIMINAL TRESPASS,30.40711649,-97.74238915,2023
POSS CONTROLLED SUB/NARCOTIC,30.36228549,-97.68394767,2023
AUTO THEFT,30.35581577,-97.67646317,2023
CRIMINAL TRESPASS,30.22338277,-97.76259882,2023
CRIMINAL MISCHIEF,30.24846999,-97.75050758,2023
THEFT,30.18854871,-97.7645862,2023
CRIMINAL MISCHIEF,30.2268757,-97.78461889,2023
AUTO THEFT,30.26479963,-97.69935054,2023
BURGLARY OF VEH-NO SUSPECT/FU,30.28113543,-97.71041451,2023
ASSAULT ON PEACE OFFICER,30.26706762,-97.73933857,2023
FAMILY DISTURBANCE,30.40246808,-97.74196516,2023
CRIMINAL MISCHIEF,30.24846999,-97.75050758,2023
ASSAULT WITH INJURY,30.3257346,-97.68909195,2023
CRIMINAL MISCHIEF,30.366273,-97.69218944,2023
THEFT,30.27020584,-97.74968842,2023
CRASH/FAIL STOP AND RENDER AID,30.2481047,-97.69172463,2023
AUTO THEFT,30.31148181,-97.68734276,2023
BURGLARY OF VEHICLE,30.4642616,-97.80367522,2023
DOC DISCHARGE GUN - PUB ROAD,30.3750749,-97.66961059,2023
AGG ASSAULT,30.4572631,-97.77375633,2023
THEFT,30.48159029,-97.79261397,2023
AUTO THEFT,30.36753814,-97.73568788,2023
THEFT OF BICYCLE,30.2437569,-97.86237684,2023
CHILD CUSTODY INTERFERE,30.17443812,-97.79234541,2023
BURGLARY OF VEHICLE,30.29504628,-97.76567231,2023
AUTO THEFT,30.17026772,-97.80173567,2023
ASSAULT WITH INJURY,30.20646903,-97.842087,2023
AUTO THEFT,30.25819914,-97.73655437,2023
BURGLARY OF VEHICLE,30.21599948,-97.74314527,2023
CRIMINAL MISCHIEF,30.26056649,-97.73462141,2023
CRIMINAL MISCHIEF,30.24396782,-97.75830023,2023
CRIMINAL TRESPASS,30.38684092,-97.7082973,2023
THEFT OF TRAILER,30.24286413,-97.76538409,2023
SEXUAL ASSAULT OF CHILD/OBJECT,,,2023
VIOL OF BOND CONDITIONS,30.4136948,-97.73013154,2023
AUTO THEFT,30.23334829,-97.73227511,2023
AUTO THEFT,30.36877541,-97.72956462,2023
AUTO THEFT,30.19394123,-97.76344868,2023
ASSAULT BY THREAT,30.39759159,-97.7051808,2023
FRAUD - OTHER,30.40849247,-97.70335732,2023
THEFT OF BICYCLE,30.26994406,-97.74952749,2023
ASSAULT WITH INJURY,30.35933752,-97.73817955,2023
ASSAULT WITH INJURY,30.27442463,-97.75281712,2023
THEFT,30.16548757,-97.78952006,2023
THEFT,30.40007889,-97.72693605,2023
AUTO THEFT,30.16454989,-97.79548563,2023
POSSESSION OF MARIJUANA,30.3026286,-97.66097267,2023
BURGLARY OF VEHICLE,30.22602826,-97.76189814,2023
AGG ASSAULT,30.35798483,-97.68625732,2023
POSS CONTROLLED SUB/NARCOTIC,30.22817223,-97.74327172,2023
CRIMINAL TRESPASS,30.40022631,-97.74672442,2023
EVADING / FOOT,30.3257346,-97.68909195,2023
BURGLARY OF VEHICLE,30.2711754,-97.73181677,2023
POSS CONTROLLED SUB/NARCOTIC,30.20850641,-97.75576228,2023
FAMILY DISTURBANCE/PARENTAL,30.17057591,-97.78193501,2023
FAMILY DISTURBANCE,30.20067456,-97.77253731,2023
CRIMINAL TRESPASS,30.46132722,-97.79282129,2023
FAMILY DISTURBANCE,30.20524252,-97.75566255,2023
POSS CONTROLLED SUB/NARCOTIC,30.26242009,-97.73515766,2023
CRIMINAL TRESPASS,30.1683339,-97.78259876,2023
DEL MARIJUANA,30.27955834,-97.72086092,2023
DWI,30.21399528,-97.72637721,2023
CRED CARD ABUSE - OTHER,30.26706762,-97.73933857,2023
DWI - DRUG RECOGNITION EXPERT,30.30595536,-97.70749254,2023
FAMILY DISTURBANCE/PARENTAL,30.18739938,-97.76364167,2023
FAMILY DISTURBANCE,30.25122258,-97.88724693,2023
FAMILY DISTURBANCE,30.35644037,-97.68685154,2023
FAMILY DISTURBANCE,30.23597678,-97.71859048,2023
THEFT,30.26681319,-97.73926936,2023
POSS CONTROLLED SUB/NARCOTIC,30.27185663,-97.69304878,2023
CRIMINAL TRESPASS,30.33915243,-97.69116575,2023
CRIMINAL TRESPASS,30.26427596,-97.73390689,2023
POSS OF FIREARM BY FELON,30.26549686,-97.73362371,2023
POSS CONTROLLED SUB/NARCOTIC,30.35970896,-97.70429109,2023
POSS CONTROLLED SUB/NARCOTIC,30.2762668,-97.69952882,2023
FAMILY DISTURBANCE,30.22886909,-97.73016283,2023
FAMILY DISTURBANCE,30.30828342,-97.73129188,2023
DWI,30.32067785,-97.70667658,2023
FAMILY DISTURBANCE,30.26402985,-97.70753972,2023
DISTURBANCE - OTHER,30.35979385,-97.68835483,2023
CRIMINAL TRESPASS/IN VEHICLE,30.26735144,-97.73909331,2023
DISTURBANCE - OTHER,30.38189268,-97.67436155,2023
DWI,30.41763922,-97.74592713,2023
FAMILY DISTURBANCE,30.25599777,-97.73948707,2023
CRIMINAL TRESPASS,30.22504044,-97.7029622,2023
DWI,30.45800135,-97.7920899,2023
FAMILY DISTURBANCE,30.26922352,-97.69513602,2023
POSS OF DRUG PARAPHERNALIA,30.26633279,-97.73849966,2023
POSS OF FIREARM BY FELON,30.33566576,-97.70727047,2023
FAMILY DISTURBANCE,30.21848597,-97.74342695,2023
INDECENT ASSAULT,30.23845104,-97.69546671,2023
FAMILY DISTURBANCE,30.16752558,-97.81721245,2023
DWI,30.359582,-97.74537868,2023
FAMILY DISTURBANCE,30.20067456,-97.77253731,2023
DWI,30.4572239,-97.79144054,2023
POSSESSION OF MARIJUANA,30.35628571,-97.73090395,2023
FAMILY DISTURBANCE,30.33311323,-97.69667376,2023
UNLAWFUL CARRYING WEAPON,30.26767504,-97.73809604,2023
DISTURBANCE - OTHER,30.23946588,-97.75203127,2023
DISTURBANCE - OTHER,30.26665421,-97.73508807,2023
POSS CONTROLLED SUB/NARCOTIC,30.26834542,-97.73996329,2023
POSS CONTROLLED SUB/NARCOTIC,30.31639292,-97.70614651,2023
FAMILY DISTURBANCE,30.36949756,-97.62068235,2023
FAMILY DISTURBANCE/PARENTAL,30.296747,-97.62618194,2023
DISTURBANCE - OTHER,30.30787716,-97.66999779,2023
UNLAWFUL CARRYING WEAPON,30.26733296,-97.73899558,2023
CRIMINAL TRESPASS,30.22367101,-97.77011922,2023
FAMILY DISTURBANCE,30.20655222,-97.74084004,2023
FAMILY DISTURBANCE,30.43263875,-97.77690182,2023
THEFT,30.40249501,-97.72050896,2023
THEFT,30.26956952,-97.75701533,2023
THEFT,30.26780114,-97.74120096,2023
ARSON,30.35709994,-97.73131647,2023
ASSAULT WITH INJURY,30.25994458,-97.75543457,2023
BURGLARY OF COIN-OP MACHINE,30.26071084,-97.75893723,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.20062839,-97.80119339,2023
THEFT,30.42911217,-97.75815886,2023
THEFT BY SHOPLIFTING,30.39796642,-97.74581418,2023
BURGLARY OF RESIDENCE,30.30714138,-97.66939998,2023
THEFT BY SHOPLIFTING,30.30046387,-97.71965158,2023
THEFT OF BICYCLE,30.26340981,-97.7449213,2023
THEFT BY SHOPLIFTING,30.39796642,-97.74581418,2023
IDENTITY THEFT,30.17405458,-97.91567826,2023
THEFT,30.25889704,-97.89207082,2023
THEFT,30.38464184,-97.69816115,2023
THEFT,30.26529381,-97.74628391,2023
MAIL THEFT,30.30982075,-97.68668458,2023
THEFT CATALYTIC CONVERTER,30.24419661,-97.73964884,2023
MAIL THEFT,30.24230414,-97.73339598,2023
MAIL THEFT,30.37808236,-97.60411975,2023
POSSESSION OF MARIJUANA,30.32137512,-97.71319791,2023
IDENTITY THEFT,30.24633121,-97.78129556,2023
BURGLARY OF VEHICLE,30.33212942,-97.61648234,2023
THEFT,30.26438581,-97.74340598,2023
CRIMINAL MISCHIEF,30.34896171,-97.74014576,2023
CRIMINAL MISCHIEF-NO SUSPECT,30.21714698,-97.85321203,2023
THEFT FROM PERSON,30.26735144,-97.73909331,2023
AUTO THEFT,30.25679173,-97.75142551,2023
THEFT BY SHOPLIFTING,30.30178349,-97.69866762,2023
IDENTITY THEFT,30.30951169,-97.68756796,2023
AUTO THEFT,30.26955426,-97.74751955,2023
THEFT,30.3440795,-97.69696701,2023
FAMILY DISTURBANCE,30.25315485,-97.73342695,2023
DISCLOSE/PROMO INTIMATE VISUAL,,,2023
POSS OF DRUG PARAPHERNALIA,30.23100216,-97.73376042,2023
THEFT,30.15613523,-97.7923582,2023
AGG ROBBERY/DEADLY WEAPON,30.19434659,-97.77889473,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.22563082,-97.70573006,2023
INDECENT EXPOSURE,30.36794147,-97.71507925,2023
ASSAULT WITH INJURY,,,2023
THEFT,30.39226803,-97.70671552,2023
HARASSMENT,30.36425904,-97.68162568,2023
AGG ASSAULT,30.22110956,-97.67151624,2023
BURGLARY OF VEHICLE,30.27424864,-97.77435005,2023
BURGLARY NON RESIDENCE,30.20820562,-97.78346172,2023
THEFT,30.40168382,-97.72673719,2023
IDENTITY THEFT,30.234775,-97.69592504,2023
THEFT CATALYTIC CONVERTER,30.17520501,-97.79912146,2023
THEFT BY SHOPLIFTING,30.16548757,-97.78952006,2023
THEFT OF LICENSE PLATE,30.4406473,-97.69920718,2023
BURGLARY OF VEHICLE,30.40256875,-97.72589147,2023
BURGLARY OF VEHICLE,30.46793555,-97.79250733,2023
ASSAULT BY THREAT,30.25438703,-97.77206953,2023
AGG ASSAULT,30.15135705,-97.76407136,2023
MAIL THEFT,30.23637859,-97.87140901,2023
THEFT BY SHOPLIFTING,30.18875106,-97.76891811,2023
BURGLARY NON RESIDENCE,30.33264945,-97.68498029,2023
DEL CONTROLLED SUB/NARCOTIC,30.26735144,-97.73909331,2023
EVADING VEHICLE,30.36228549,-97.68394767,2023
CRIMINAL MISCHIEF,30.40256875,-97.72589147,2023
FORGERY AND PASSING,30.18507078,-97.81741405,2023
HARASSMENT,30.24851431,-97.759953,2023
FORGERY AND PASSING,30.27146137,-97.81706377,2023
BURGLARY OF RESIDENCE,30.22664294,-97.72105703,2023
FRAUD - OTHER,30.34931048,-97.60983028,2023
CRIMINAL MISCHIEF,30.24623819,-97.83489658,2023
CRIMINAL TRESPASS,30.25768916,-97.75378715,2023
FRAUD - OTHER,30.49361548,-97.79529482,2023
THEFT BY SHOPLIFTING,30.41610171,-97.7455146,2023
CRIMINAL MISCHIEF,30.36033324,-97.68650368,2023
CRIMINAL TRESPASS,30.19465214,-97.7551694,2023
FORGERY BY ALTERATION,30.33737889,-97.7575572,2023
FORGERY BY ALTERATION,30.25221388,-97.71074078,2023
THEFT,30.23191704,-97.87495604,2023
THEFT,30.35958051,-97.73741184,2023
BURGLARY OF VEHICLE,30.38710905,-97.74286648,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.43679083,-97.77395725,2023
THEFT BY SHOPLIFTING,30.30178349,-97.69866762,2023
THEFT,30.25659422,-97.74681481,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.28196584,-97.71040462,2023
ASSAULT ON PUBLIC SERVANT,30.30349787,-97.70621545,2023
AUTO THEFT,30.23597678,-97.71859048,2023
BURGLARY OF VEHICLE,30.2656352,-97.73420615,2023
BURGLARY OF VEHICLE,30.30440263,-97.7223628,2023
BURGLARY NON RESIDENCE,30.26291394,-97.723865,2023
CRIMINAL TRESPASS,30.30360386,-97.68903268,2023
CRIMINAL MISCHIEF,30.21389554,-97.77805793,2023
CRIMINAL TRESPASS,30.25554411,-97.69250956,2023
DISTURBANCE - OTHER,30.41890745,-97.76717438,2023
BURGLARY NON RESIDENCE,30.37925879,-97.65326272,2023
FAMILY DISTURBANCE,30.23273544,-97.77504142,2023
BURGLARY OF VEH-NO SUSPECT/FU,30.24391457,-97.72737827,2023
CRIMINAL MISCHIEF,30.34797018,-97.7050867,2023
ASSAULT BY THREAT,30.29522154,-97.62792358,2023
THEFT FROM BUILDING,30.3991423,-97.74684235,2023
TAMPERING WITH EVIDENCE,30.26678154,-97.73824996,2023
ASSAULT BY CONTACT,30.33915243,-97.69116575,2023
FAMILY DISTURBANCE,30.17402148,-97.61204188,2023
AGG ROBBERY/DEADLY WEAPON,30.19443974,-97.77887644,2023
AUTO THEFT,30.28916906,-97.6441837,2023
CRIMINAL MISCHIEF,30.26586377,-97.71100368,2023
BURGLARY OF VEHICLE,30.32104847,-97.77354003,2023
BURGLARY NON RESIDENCE,30.30016739,-97.73347267,2023
DAMAGE CITY VEHICLE,,,2023
CRIMINAL MISCHIEF,,,2023
AUTO THEFT,30.30552185,-97.66162478,2023
THEFT,30.34076526,-97.67087506,2023
THEFT,30.26448868,-97.74182852,2023
THEFT CATALYTIC CONVERTER,30.25638152,-97.71145447,2023
THEFT,30.36481286,-97.69313972,2023
BURGLARY OF VEHICLE,30.23610022,-97.68683611,2023
BURGLARY OF VEHICLE,30.28029596,-97.7417464,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.36435183,-97.79232142,2023
ASSAULT WITH INJURY,30.35353282,-97.6927032,2023
FAMILY DISTURBANCE,30.19690856,-97.81758387,2023
CRIMINAL TRESPASS,30.35907163,-97.69481921,2023
POSS OF FIREARM BY FELON,30.2163855,-97.69335847,2023
ASSAULT WITH INJURY,30.26665421,-97.73508807,2023
DAMAGE CITY VEHICLE,30.22249994,-97.70447557,2023
BURGLARY OF RESIDENCE,30.19404422,-97.73774045,2023
DATING DISTURBANCE,30.26402669,-97.73571959,2023
ASSAULT WITH INJURY,30.29719835,-97.64435617,2023
FAMILY DISTURBANCE,30.2047188,-97.63309584,2023
CRIMINAL TRESPASS,30.19930349,-97.69417988,2023
DISTURBANCE - OTHER,30.35474408,-97.70011332,2023
ASSAULT BY THREAT FAM/DATING,30.2290038,-97.70310131,2023
POSS CONTROLLED SUB/NARCOTIC,30.19133708,-97.77101501,2023
DATING DISTURBANCE,30.23058732,-97.7855218,2023
DEL CONTROLLED SUB/NARCOTIC,30.26735144,-97.73909331,2023
INDECENT EXPOSURE,30.23318509,-97.7400966,2023
ASSAULT ON PUBLIC SERVANT,30.22637821,-97.77442753,2023
CRIMINAL MISCHIEF,30.34258377,-97.70395554,2023
FAMILY DISTURBANCE,30.3522535,-97.69281751,2023
AUTO THEFT,30.2200027,-97.75439457,2023
DWI,30.39083591,-97.67152607,2023
DWI,30.22803002,-97.83046168,2023
ASSAULT BY CONTACT,30.23609883,-97.72808963,2023
WARRANT ARREST NON TRAFFIC,30.42460533,-97.75437249,2023
POSS OF FIREARM BY FELON,30.16706975,-97.78693045,2023
HARASSMENT,30.3442961,-97.70242482,2023
CRIMINAL TRESPASS,30.34756056,-97.70268144,2023
AGG ASSAULT,30.26144862,-97.74110221,2023
DISTURBANCE - OTHER,30.41174304,-97.75237475,2023
DISTURBANCE - OTHER,30.15147327,-97.79331622,2023
DOC DISPLAY GUN/DEADLY PUB PLC,30.1877563,-97.77239531,2023
DWI,30.26605167,-97.75358906,2023
DISTURBANCE - OTHER,30.30276593,-97.63784573,2023
FAMILY DISTURBANCE,30.34882319,-97.67601201,2023
PROTECTIVE ORDER,,,2023
CRIMINAL TRESPASS,30.3522535,-97.69281751,2023
TERRORISTIC THREAT,30.30046387,-97.71965158,2023
FAMILY DISTURBANCE,30.35317386,-97.7065623,2023
POSS OF DRUG PARAPHERNALIA,30.47939973,-97.79936874,2023
BURGLARY OF VEHICLE,30.37919393,-97.67300529,2023
FAMILY DISTURBANCE,30.31639292,-97.70614651,2023
CRASH/FAIL STOP AND RENDER AID,30.31745805,-97.74607731,2023
DWI,30.25935072,-97.67549002,2023
PROTECTIVE ORDER,,,2023
POSS OF DRUG PARAPHERNALIA,30.33545154,-97.70165137,2023
BURGLARY OF VEHICLE,30.39302988,-97.64812406,2023
RESISTING ARREST OR SEARCH,30.15613523,-97.7923582,2023
THEFT,30.41525799,-97.67013132,2023
FAMILY DISTURBANCE,30.42460533,-97.75437249,2023
BURGLARY OF VEHICLE,30.268777,-97.73900113,2023
DOC UNREASONABLE NOISE,30.22726481,-97.7402904,2023
VIOL STATE LAW - OTHER,30.21585263,-97.71173435,2023
BURGLARY NON RESIDENCE,30.28011439,-97.7594845,2023
RESISTING ARREST OR SEARCH,30.36685695,-97.69196411,2023
AUTO THEFT,30.23973812,-97.71651521,2023
FAMILY DISTURBANCE,30.41020267,-97.64034404,2023
FAMILY DISTURBANCE,30.36620826,-97.74364038,2023
AGG ASSAULT WITH MOTOR VEH,30.23677941,-97.72423225,2023
POSS OF DRUG PARAPHERNALIA,30.32062307,-97.70668758,2023
FAMILY DISTURBANCE,30.195543,-97.79230326,2023
FAMILY DISTURBANCE,30.36143596,-97.71624856,2023
UNLAWFUL CARRYING WEAPON,30.31718064,-97.70740898,2023
MANF CONTROLLED SUB- SYN NARC,30.23103808,-97.73309115,2023
FAMILY DISTURBANCE,30.21881526,-97.73809138,2023
FAMILY DISTURBANCE,30.28051336,-97.67740764,2023
FAILURE TO IDENTIFY,30.3522535,-97.69281751,2023
TERRORISTIC THREAT,30.20352997,-97.642733,2023
DEADLY CONDUCT,30.28423787,-97.67186382,2023
BURGLARY NON RESIDENCE,30.24339493,-97.76428662,2023
BURGLARY OF VEHICLE,30.41522742,-97.84737003,2023
ARSON,30.43327005,-97.77173378,2023
AUTO THEFT,30.33280228,-97.71559215,2023
THEFT,30.30178927,-97.68227396,2023
CRED CARD ABUSE - OTHER,30.36045362,-97.71663043,2023
POSS CONTROLLED SUB/NARCOTIC,30.41554675,-97.6747724,2023
CHILD ENDANGERMENT- ABANDONMEN,30.23117761,-97.82911954,2023
BURGLARY OF VEHICLE,30.26588103,-97.7704402,2023
THEFT BY EMBEZZLEMENT,30.3061952,-97.73573199,2023
CRIMINAL TRESPASS,30.18286459,-97.83367658,2023
CRIMINAL TRESPASS,30.23401114,-97.82283489,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.23329338,-97.75363107,2023
THEFT OF LICENSE PLATE,30.18263364,-97.83734523,2023
BURGLARY OF VEHICLE,30.32758123,-97.74045409,2023
POSSESSION OF MARIJUANA,30.26768257,-97.74145762,2023
IDENTITY THEFT,30.31531442,-97.69661802,2023
FORGERY AND PASSING,30.20807332,-97.88189259,2023
THEFT CATALYTIC CONVERTER,30.31473218,-97.69104823,2023
FAMILY DISTURBANCE,30.31990868,-97.70430715,2023
THEFT BY SHOPLIFTING,30.31255862,-97.66379797,2023
CRIMINAL MISCHIEF,30.2462611,-97.7663613,2023
CRIMINAL MISCHIEF,30.23706273,-97.75097104,2023
BURGLARY NON RESIDENCE,30.35463344,-97.71499332,2023
DATING DISTURBANCE,30.35053891,-97.75466564,2023
FAMILY DISTURBANCE,30.31990868,-97.70430715,2023
AGG ASSAULT,30.33759555,-97.70266145,2023
CRIMINAL TRESPASS,30.36637245,-97.64691878,2023
THEFT OF LICENSE PLATE,30.39951443,-97.84649021,2023
DEBIT CARD ABUSE,30.34034067,-97.59031555,2023
THEFT OF TRAILER,30.23565496,-97.85215077,2023
MAIL THEFT,30.4251922,-97.84512316,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.4764701,-97.78710642,2023
AGG PROMOTION OF PROSTITUTION,30.23413646,-97.68311116,2023
THEFT BY SHOPLIFTING,30.23020375,-97.78919326,2023
FRAUD - OTHER,30.33122829,-97.72351383,2023
BURGLARY OF VEHICLE,30.373536,-97.84440688,2023
BURGLARY OF VEHICLE,30.44469193,-97.78470828,2023
AUTO THEFT,30.37239143,-97.71561186,2023
THEFT,30.21463049,-97.75080439,2023
VIOL STATE LAW - OTHER,30.15147327,-97.79331622,2023
CRIMINAL MISCHIEF,30.26679585,-97.74998246,2023
THEFT BY SHOPLIFTING,30.40110306,-97.74546665,2023
RAPE OF A CHILD,,,2023
DEADLY CONDUCT,30.22813316,-97.73116767,2023
BURGLARY OF VEHICLE,30.30375156,-97.64129543,2023
THEFT,30.39654494,-97.72613687,2023
BURGLARY OF VEHICLE,30.3659152,-97.7872499,2023
THEFT OF METAL,30.3440398,-97.71583897,2023
AGG ASSAULT,30.23914389,-97.72716491,2023
AIRPORT PLACES WEAPON PROHIBIT,30.19334288,-97.67077099,2023
ASSAULT WITH INJURY,30.26806484,-97.74281616,2023
IDENTITY THEFT,30.23937621,-97.78892628,2023
CRIMINAL MISCHIEF,30.38568855,-97.72366725,2023
FAMILY DISTURBANCE,30.37210693,-97.7177099,2023
THEFT,30.22247928,-97.7641747,2023
VIOL OF PROTECTIVE ORDER,30.40879969,-97.74825231,2023
THEFT,30.36314082,-97.69702639,2023
BURGLARY OF VEHICLE,30.1719489,-97.7433447,2023
DOC DISCHARGE GUN - PUB PLACE,30.40514245,-97.64220521,2023
THEFT,30.30191162,-97.68100906,2023
CRIMINAL MISCHIEF,30.22825173,-97.78908949,2023
FAMILY DISTURBANCE,30.37203979,-97.71846347,2023
FAMILY DISTURBANCE,30.35602394,-97.68519796,2023
DISTURBANCE - OTHER,30.21546174,-97.69004271,2023
FAMILY DISTURBANCE,30.26528274,-97.6962291,2023
FAMILY DISTURBANCE,30.17969962,-97.75945256,2023
FAMILY DISTURBANCE,30.46040114,-97.78702945,2023
BURGLARY OF VEHICLE,30.35905882,-97.73460323,2023
THEFT CATALYTIC CONVERTER,30.40925577,-97.74318206,2023
THEFT,30.28468003,-97.74746611,2023
AUTO THEFT,30.32164974,-97.72869954,2023
CHILD CUSTODY INTERFERE,30.20200809,-97.6668813,2023
ASSAULT BY THREAT,30.22898359,-97.76732093,2023
BURGLARY OF RESIDENCE,30.21848617,-97.77380688,2023
ONLINE SOLICITATION OF A MINOR,30.21310238,-97.83656428,2023
CRIMINAL MISCHIEF,30.29045955,-97.66407641,2023
BURGLARY OF VEH-NO SUSPECT/FU,30.25870601,-97.70463032,2023
FORGERY BY ALTERATION,30.26755343,-97.73467415,2023
BURGLARY OF VEHICLE,30.31711571,-97.7528357,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.43680775,-97.7731506,2023
THEFT BY SHOPLIFTING,30.33425255,-97.74108332,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.24391457,-97.72737827,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.39549161,-97.72181238,2023
AUTO THEFT,30.35992755,-97.71039991,2023
BURGLARY OF VEHICLE,30.38207586,-97.74068594,2023
ARSON-CRIMINAL MISCHIEF,30.35905882,-97.73460323,2023
FORGERY AND PASSING,30.2027321,-97.79506837,2023
THEFT,30.16962853,-97.78711941,2023
BURGLARY OF VEHICLE,30.23610022,-97.68683611,2023
POSS OF DRUG PARAPHERNALIA,30.23231434,-97.73689245,2023
CRIMINAL MISCHIEF,30.26639135,-97.78928523,2023
CRIMINAL MISCHIEF,30.17811111,-97.61669419,2023
BURGLARY NON RESIDENCE,30.41564293,-97.69756753,2023
CRUELTY TO ANIMALS,30.40390628,-97.75232436,2023
THEFT CATALYTIC CONVERTER,30.21387432,-97.69896262,2023
BURGLARY OF VEHICLE,30.32104847,-97.77354003,2023
CRIMINAL MISCHIEF,30.17814434,-97.78164021,2023
THEFT,30.37167157,-97.67114785,2023
BURGLARY OF RESIDENCE,30.46042235,-97.80173145,2023
MAIL THEFT,30.22975096,-97.87816885,2023
BURGLARY OF VEHICLE,30.4043098,-97.67482844,2023
EVADING / FOOT,30.30978519,-97.6878933,2023
FAILURE TO REG AS SEX OFFENDER,,,2023
THEFT OF TRAILER,30.30555773,-97.68109904,2023
FAMILY DISTURBANCE,30.35327962,-97.72346266,2023
FAMILY DISTURBANCE,30.43494008,-97.84006297,2023
THEFT,30.17274647,-97.82454357,2023
THEFT,30.42119981,-97.75297521,2023
DOC DISPLAY GUN/DEADLY PUB PLC,30.31954402,-97.70328992,2023
AUTO THEFT,30.33759555,-97.70266145,2023
TAMPERING WITH EVIDENCE,30.26626873,-97.73941073,2023
POSS CONTROLLED SUB/NARCOTIC,30.26596766,-97.73880414,2023
BURGLARY OF VEHICLE,30.21461442,-97.74891743,2023
FAMILY DISTURBANCE,30.37158761,-97.86412581,2023
AUTO THEFT,30.30153444,-97.66205213,2023
AUTO THEFT,30.20200809,-97.6668813,2023
FAILURE TO REG AS SEX OFFENDER,,,2023
THEFT,30.23543238,-97.79267271,2023
AUTO THEFT,30.1996283,-97.73520938,2023
CRED CARD ABUSE - OTHER,30.37677046,-97.78765164,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.43679083,-97.77395725,2023
THEFT,30.23186918,-97.73569133,2023
BURGLARY OF RESIDENCE,30.39917159,-97.72356881,2023
ASSAULT WITH INJURY,30.37953888,-97.68768953,2023
HARASSMENT,30.20200809,-97.6668813,2023
THEFT,30.20200809,-97.6668813,2023
FORGERY AND PASSING,30.42862724,-97.681667,2023
AUTO THEFT,30.47742506,-97.79366373,2023
SEXUAL ASSAULT OF CHILD/OBJECT,,,2023
BURGLARY OF VEHICLE,30.21656061,-97.76746727,2023
BURGLARY OF VEHICLE,30.18640206,-97.83103344,2023
CUSTODY ARREST TRAFFIC WARR,30.20417912,-97.66930706,2023
ASSAULT WITH INJURY,30.35410098,-97.68038584,2023
BURGLARY OF VEHICLE,30.27568732,-97.71958409,2023
AUTO THEFT,30.29055769,-97.6969869,2023
THEFT OF BICYCLE,30.15623947,-97.76150148,2023
AUTO THEFT,30.17520501,-97.79912146,2023
BURGLARY OF VEHICLE,30.40057166,-97.65286696,2023
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.24391457,-97.72737827,2023
AUTO THEFT,30.33280228,-97.71559215,2023
AIRPORT - CRIMINAL TRESPASS,30.20200809,-97.6668813,2023
DEL MARIJUANA,30.22886909,-97.73016283,2023
THEFT,30.37371656,-97.72557723,2023
DEL CONTROLLED SUB/NARCOTIC,30.26735144,-97.73909331,2023
FAILURE TO REG AS SEX OFFENDER,,,2023
CRIMINAL TRESPASS,30.20200809,-97.6668813,2023
BURGLARY OF VEHICLE,30.27709115,-97.7511139,2023
FAMILY DISTURBANCE,30.15651741,-97.75617713,2023
AUTO THEFT,30.4357487,-97.7146559,2023
ASSAULT WITH INJURY,30.26780114,-97.74120096,2023
AGG ASSAULT,30.29201952,-97.72082788,2023
THEFT BY SHOPLIFTING,30.200441,-97.76444731,2023
FAMILY DISTURBANCE,30.22391112,-97.66934873,2023
ROBBERY BY ASSAULT,30.36871033,-97.70372535,2023
IDENTITY THEFT,30.44271836,-97.79879693,2023
CRIMINAL TRESPASS,30.19922426,-97.84007964,2023
ASSAULT WITH INJURY,30.19255839,-97.77859374,2023
POSSESSION OF MARIJUANA,30.2126862,-97.71209896,2023
POSS CONTROLLED SUB/NARCOTIC,30.26661887,-97.73958826,2023
POSSESSION OF MARIJUANA,30.23041986,-97.70469074,2023
THEFT BY SHOPLIFTING,30.20331404,-97.80627466,2023
AGG ASSAULT,30.38249484,-97.65729048,2023
THEFT OF BICYCLE,30.22503954,-97.76676696,2023
FAILURE TO REG AS SEX OFFENDER,,,2023
THEFT,30.36260005,-97.69814808,2023
HARASSMENT,30.22863461,-97.70615193,2023
FAILURE TO REG AS SEX OFFENDER,,,2023
EVADING VEHICLE,30.36174057,-97.68393092,2023
THEFT CATALYTIC CONVERTER,30.26126024,-97.69281895,2023
FAMILY DISTURBANCE,30.20580198,-97.84102129,2023
BURGLARY OF VEHICLE,30.2437569,-97.86237684,2023
THEFT OF BICYCLE,30.15655616,-97.76152154,2023
